,Unnamed: 0,N,close_U,F,coeffs,method
562,0,7,True,"[1.         0.99999523 0.9999833  0.9999672  0.99994946 0.99993175
 0.9999155  0.9999015  0.99989045 0.99988264 0.99987817 0.99987686
 0.9998784  0.9998825  0.9998888  0.9998968  0.999906   0.9999159
 0.99992615 0.9999364  0.9999461  0.9999552  0.9999632  0.99997014
 0.99997586 0.9999802  0.99998325 0.99998516 0.999986   0.9999859
 0.99998486 0.9999834  0.9999815  0.99997956 0.9999775  0.9999758
 0.9999744  0.9999736  0.9999733  0.99997365 0.9999747  0.9999763
 0.99997836 0.9999808  0.9999835  0.9999863  0.999989   0.99999136
 0.99999326 0.99999464 0.9999951  0.9999948  0.99999356 0.9999914
 0.99998844 0.99998456 0.99998003 0.999975   0.9999698  0.9999644
 0.9999593  0.99995464 0.9999507  0.99994767 0.9999459  0.9999453
 0.99994606 0.99994814 0.99995154 0.999956   0.9999613  0.99996716
 0.9999732  0.9999789  0.99998385 0.99998754 0.9999895  0.9999893
 0.9999865  0.9999809  0.99997246 0.999961   0.9999469  0.99993044
 0.99991226 0.9998932  0.9998742  0.9998563  0.99984086 0.9998291
 0.99982214 0.9998212  0.9998269  0.9998396  0.999859   0.9998838
 0.9999118  0.9999394  0.9999612  0.99997014 0.9999567 ]","[[0.63182765 0.33175844 0.73166525 0.6196337  0.4081691  0.48256475
  0.5003186  0.7155459  0.3699704  0.37334204 0.28914052 0.51531136
  0.6587082  0.65232086 0.41035378 0.44504896 0.6576005  0.4105264 ]
 [4.983308   1.970296   6.2228317  1.8828477  4.054317   4.3836265
  1.6533433  4.4367     5.986724   2.7940226  0.7134343  5.338494
  1.9887087  3.0688958  0.51550514 1.8829883  3.1133962  3.4017363 ]
 [0.5672421  3.976426   4.804837   3.0435107  5.5961456  3.437916
  0.21384928 0.31479254 4.3221817  4.981166   3.2599645  2.498871
  4.8830633  4.839592   2.2399178  3.1614406  1.8425882  4.985006  ]]",trotter
563,1,7,False,"[1.         0.9999958  0.9999837  0.9999675  0.99994975 0.999932
 0.9999156  0.99990153 0.9998905  0.99988264 0.9998781  0.99987686
 0.9998786  0.9998828  0.9998891  0.99989706 0.999906   0.999916
 0.9999262  0.9999364  0.99994624 0.9999552  0.9999631  0.99997014
 0.99997586 0.99998003 0.9999833  0.99998516 0.9999859  0.99998564
 0.9999846  0.9999832  0.99998116 0.99997914 0.9999772  0.9999753
 0.99997413 0.99997306 0.9999729  0.9999734  0.9999744  0.99997604
 0.9999781  0.99998045 0.9999832  0.99998575 0.99998826 0.9999906
 0.9999924  0.9999938  0.9999944  0.9999942  0.9999931  0.99999076
 0.99998754 0.99998367 0.99997914 0.9999742  0.99996877 0.99996364
 0.9999585  0.9999536  0.9999499  0.9999469  0.999945   0.9999444
 0.9999452  0.9999474  0.99995077 0.9999551  0.9999603  0.9999665
 0.9999724  0.9999781  0.9999834  0.9999868  0.9999888  0.9999887
 0.99998593 0.99998033 0.999972   0.9999609  0.9999466  0.9999303
 0.9999117  0.9998929  0.99987376 0.999856   0.9998406  0.99982876
 0.99982154 0.99982053 0.99982643 0.99983907 0.9998585  0.9998835
 0.9999115  0.99993896 0.99996066 0.9999697  0.99995613]","[[0.63182765 0.33175844 0.73166525 0.6196337  0.4081691  0.48256475
  0.5003186  0.7155459  0.3699704  0.37334204 0.28914052 0.51531136
  0.6587082  0.65232086 0.41035378 0.44504896 0.6576005  0.4105264 ]
 [4.983308   1.970296   6.2228317  1.8828477  4.054317   4.3836265
  1.6533433  4.4367     5.986724   2.7940226  0.7134343  5.338494
  1.9887087  3.0688958  0.51550514 1.8829883  3.1133962  3.4017363 ]
 [0.5672421  3.976426   4.804837   3.0435107  5.5961456  3.437916
  0.21384928 0.31479254 4.3221817  4.981166   3.2599645  2.498871
  4.8830633  4.839592   2.2399178  3.1614406  1.8425882  4.985006  ]]",trotter
564,2,7,True,"[1.         0.9999993  0.99999744 0.9999948  0.9999918  0.99998856
 0.9999854  0.9999824  0.9999797  0.99997735 0.9999755  0.99997413
 0.9999733  0.999973   0.99997324 0.99997383 0.9999749  0.9999762
 0.99997777 0.99997944 0.99998116 0.99998283 0.9999844  0.9999858
 0.99998695 0.99998784 0.9999885  0.99998885 0.999989   0.99998885
 0.9999886  0.99998826 0.9999879  0.99998754 0.9999873  0.9999872
 0.9999872  0.9999874  0.9999879  0.99998856 0.9999894  0.9999904
 0.9999915  0.9999926  0.99999374 0.9999948  0.99999577 0.99999654
 0.9999971  0.9999974  0.9999974  0.999997   0.99999654 0.99999565
 0.9999947  0.9999935  0.9999923  0.9999911  0.9999899  0.9999889
 0.99998814 0.9999876  0.99998736 0.9999875  0.9999879  0.9999886
 0.99998957 0.9999906  0.99999166 0.9999926  0.9999933  0.9999937
 0.9999934  0.9999924  0.99999046 0.99998754 0.99998355 0.9999784
 0.9999721  0.9999647  0.9999564  0.9999474  0.9999379  0.9999283
 0.999919   0.9999104  0.99990296 0.9998972  0.99989367 0.9998926
 0.99989444 0.99989927 0.9999071  0.9999175  0.99993    0.99994326
 0.9999559  0.9999655  0.9999693  0.99996346 0.9999433 ]","[[0.6636385  0.55176175 0.5807594  0.5049713  0.5286295  0.6009794
  0.51496553 0.6088591  0.72971976 0.42517748 0.38332692 0.3223539
  0.66558975 0.41709924 0.66215277 0.3510963  0.748021   0.31952646]
 [5.4754786  2.7257054  0.88676995 3.8627105  1.5697699  2.6619895
  3.5697606  4.929707   4.6515026  1.0653534  3.4440424  5.649607
  4.7788444  1.7738566  2.4898968  4.241136   1.1160265  1.2788152 ]
 [0.55359185 3.5311205  6.0101     4.885946   5.1641736  3.019067
  0.7402118  5.3083625  0.8466905  1.5535754  4.1847115  2.6871638
  6.150189   1.2933236  5.1187387  3.7335565  2.4383361  2.7222896 ]]",trotter
565,3,7,False,"[1.         1.0000002  0.99999785 0.99999523 0.9999922  0.9999888
 0.99998546 0.9999824  0.9999798  0.9999774  0.99997556 0.9999742
 0.99997354 0.99997324 0.9999735  0.9999742  0.9999754  0.9999766
 0.99997807 0.9999795  0.99998134 0.999983   0.9999847  0.99998575
 0.999987   0.99998796 0.9999883  0.9999888  0.9999887  0.99998856
 0.9999883  0.99998814 0.99998766 0.9999871  0.99998677 0.9999867
 0.99998665 0.9999868  0.99998724 0.99998784 0.9999889  0.99998975
 0.9999908  0.999992   0.999993   0.9999942  0.99999523 0.99999595
 0.9999963  0.9999968  0.9999967  0.9999963  0.9999959  0.99999505
 0.9999941  0.99999285 0.99999166 0.9999904  0.9999893  0.9999882
 0.99998736 0.99998677 0.9999865  0.99998677 0.9999872  0.99998796
 0.999989   0.9999899  0.9999912  0.999992   0.99999285 0.999993
 0.9999927  0.9999918  0.99998987 0.9999867  0.9999828  0.9999776
 0.9999712  0.9999643  0.9999559  0.9999467  0.99993706 0.9999274
 0.9999182  0.9999098  0.99990225 0.99989676 0.9998928  0.9998918
 0.9998938  0.9998991  0.99990684 0.99991727 0.99992967 0.999943
 0.9999556  0.99996525 0.9999689  0.9999632  0.99994296]","[[0.6636385  0.55176175 0.5807594  0.5049713  0.5286295  0.6009794
  0.51496553 0.6088591  0.72971976 0.42517748 0.38332692 0.3223539
  0.66558975 0.41709924 0.66215277 0.3510963  0.748021   0.31952646]
 [5.4754786  2.7257054  0.88676995 3.8627105  1.5697699  2.6619895
  3.5697606  4.929707   4.6515026  1.0653534  3.4440424  5.649607
  4.7788444  1.7738566  2.4898968  4.241136   1.1160265  1.2788152 ]
 [0.55359185 3.5311205  6.0101     4.885946   5.1641736  3.019067
  0.7402118  5.3083625  0.8466905  1.5535754  4.1847115  2.6871638
  6.150189   1.2933236  5.1187387  3.7335565  2.4383361  2.7222896 ]]",trotter
566,4,7,True,"[1.         0.9999987  0.9999953  0.9999906  0.9999853  0.9999798
 0.99997455 0.99996984 0.99996585 0.99996275 0.9999605  0.9999591
 0.99995863 0.99995893 0.9999599  0.9999615  0.9999635  0.99996585
 0.9999684  0.9999711  0.9999737  0.9999763  0.99997866 0.9999808
 0.9999828  0.9999844  0.99998575 0.9999869  0.9999878  0.99998856
 0.99998915 0.99998957 0.99999    0.99999034 0.9999907  0.99999106
 0.99999154 0.999992   0.99999255 0.9999931  0.9999937  0.9999942
 0.9999948  0.99999523 0.9999955  0.99999577 0.9999958  0.99999565
 0.99999523 0.99999464 0.99999386 0.9999929  0.9999918  0.9999905
 0.9999893  0.9999879  0.9999867  0.9999856  0.9999846  0.9999839
 0.99998343 0.9999833  0.9999835  0.99998397 0.9999847  0.9999857
 0.9999868  0.9999881  0.9999892  0.9999902  0.9999908  0.99999106
 0.9999906  0.99998933 0.9999872  0.99998397 0.9999797  0.9999742
 0.99996763 0.99995995 0.99995136 0.999942   0.99993217 0.9999222
 0.9999125  0.99990344 0.9998957  0.9998895  0.99988556 0.9998842
 0.99988586 0.9998906  0.9998987  0.9999097  0.9999231  0.9999378
 0.9999523  0.9999643  0.99997085 0.999968   0.9999508 ]","[[0.32998854 0.39775622 0.36581928 0.44446018 0.3640765  0.27960676
  0.6613406  0.68113375 0.33910972 0.3441243  0.40279534 0.3516615
  0.29019275 0.55618787 0.67802024 0.42957756 0.29351863 0.44813946]
 [3.1893737  4.7033668  5.3594065  5.149425   5.3655305  2.6765504
  5.164677   3.8578825  0.83525604 5.522577   0.32561108 2.04303
  3.4670308  2.3685749  2.1477573  4.5173116  2.3981664  3.7205343 ]
 [0.31109962 2.8900518  1.7046138  5.298069   3.749705   4.160854
  5.792293   5.9651775  2.3382802  0.80169094 4.0258408  2.6661067
  4.785755   5.112252   1.5736332  1.9197952  0.41486838 4.640572  ]]",trotter
567,5,7,False,"[1.         0.99999934 0.9999956  0.9999909  0.9999855  0.99998003
 0.99997467 0.9999701  0.9999661  0.99996275 0.99996066 0.99995947
 0.9999589  0.9999592  0.9999601  0.9999617  0.99996376 0.9999662
 0.9999688  0.99997145 0.99997413 0.9999767  0.999979   0.99998134
 0.99998313 0.9999848  0.9999863  0.99998724 0.99998826 0.9999889
 0.9999894  0.9999897  0.9999901  0.99999046 0.9999908  0.99999094
 0.99999154 0.9999922  0.9999923  0.999993   0.99999356 0.99999416
 0.99999475 0.999995   0.9999953  0.9999956  0.9999956  0.99999523
 0.999995   0.9999943  0.99999344 0.9999924  0.99999136 0.9999901
 0.9999886  0.9999872  0.999986   0.9999849  0.9999838  0.99998313
 0.999983   0.9999825  0.99998266 0.99998313 0.9999839  0.999985
 0.9999862  0.9999874  0.9999885  0.9999895  0.99999017 0.9999905
 0.99999005 0.999989   0.9999866  0.99998343 0.9999793  0.9999738
 0.9999671  0.9999596  0.9999509  0.99994147 0.99993145 0.9999214
 0.9999118  0.9999027  0.999895   0.9998886  0.99988484 0.9998837
 0.9998851  0.99989015 0.999898   0.99990904 0.9999225  0.9999371
 0.99995166 0.9999636  0.99997026 0.9999674  0.99995047]","[[0.32998854 0.39775622 0.36581928 0.44446018 0.3640765  0.27960676
  0.6613406  0.68113375 0.33910972 0.3441243  0.40279534 0.3516615
  0.29019275 0.55618787 0.67802024 0.42957756 0.29351863 0.44813946]
 [3.1893737  4.7033668  5.3594065  5.149425   5.3655305  2.6765504
  5.164677   3.8578825  0.83525604 5.522577   0.32561108 2.04303
  3.4670308  2.3685749  2.1477573  4.5173116  2.3981664  3.7205343 ]
 [0.31109962 2.8900518  1.7046138  5.298069   3.749705   4.160854
  5.792293   5.9651775  2.3382802  0.80169094 4.0258408  2.6661067
  4.785755   5.112252   1.5736332  1.9197952  0.41486838 4.640572  ]]",trotter
568,6,7,True,"[1.         0.99999666 0.9999882  0.9999769  0.9999642  0.99995154
 0.9999398  0.99992967 0.99992156 0.9999158  0.9999123  0.9999112
 0.9999122  0.9999151  0.9999197  0.9999256  0.9999324  0.99993986
 0.99994755 0.99995524 0.9999626  0.99996936 0.9999754  0.9999805
 0.9999846  0.9999877  0.9999898  0.999991   0.99999124 0.9999908
 0.9999898  0.99998844 0.99998677 0.9999851  0.9999835  0.9999822
 0.9999811  0.99998057 0.99998045 0.99998087 0.9999817  0.999983
 0.9999847  0.9999866  0.99998856 0.9999906  0.9999925  0.9999941
 0.99999535 0.9999962  0.99999654 0.9999963  0.9999956  0.9999944
 0.9999927  0.99999076 0.9999886  0.9999864  0.99998426 0.99998236
 0.9999808  0.99997973 0.9999792  0.9999793  0.9999801  0.99998146
 0.99998325 0.99998546 0.99998784 0.99999017 0.9999921  0.99999344
 0.99999386 0.999993   0.9999907  0.9999867  0.9999808  0.99997294
 0.9999631  0.99995136 0.999938   0.99992335 0.99990785 0.99989206
 0.99987674 0.99986255 0.9998504  0.9998411  0.99983525 0.9998337
 0.999837   0.9998452  0.9998584  0.999876   0.9998971  0.99992
 0.9999423  0.99996066 0.99997103 0.99996793 0.99994487]","[[0.6464673  0.43318334 0.5210598  0.43558022 0.55430627 0.4180269
  0.47175822 0.6643516  0.3674063  0.6475619  0.6443525  0.5271958
  0.38534698 0.7472566  0.31862566 0.64073604 0.6771607  0.6465865 ]
 [5.5671463  3.294565   0.813123   2.255809   4.3201094  1.5438423
  2.5595043  4.828389   3.215808   1.1567799  3.3281593  2.3458154
  3.2147133  5.797344   0.75929624 1.4728608  3.0828364  2.8891563 ]
 [2.7082984  0.1471202  2.859305   0.10140225 1.4028345  1.5754937
  2.1131794  3.316204   0.47602135 3.981495   0.14183046 0.03122507
  0.63783246 6.236746   3.3742049  1.9792519  6.202372   4.3267436 ]]",trotter
569,7,7,False,"[1.         0.9999975  0.99998844 0.9999773  0.99996436 0.9999517
 0.9999398  0.9999297  0.99992156 0.9999158  0.9999122  0.9999112
 0.9999122  0.9999153  0.99991983 0.9999259  0.99993306 0.9999402
 0.99994797 0.9999555  0.99996275 0.99996966 0.9999757  0.9999806
 0.9999848  0.99998766 0.99998975 0.9999909  0.9999912  0.9999906
 0.9999894  0.9999879  0.99998635 0.99998456 0.999983   0.9999816
 0.9999805  0.9999797  0.99997956 0.9999801  0.99998087 0.9999822
 0.99998367 0.9999855  0.9999876  0.99998987 0.9999918  0.9999932
 0.99999446 0.99999523 0.99999565 0.99999547 0.9999948  0.99999344
 0.99999195 0.9999898  0.99998766 0.9999855  0.9999834  0.9999815
 0.99997985 0.99997866 0.99997824 0.9999783  0.9999789  0.9999803
 0.999982   0.9999842  0.9999867  0.9999893  0.99999124 0.9999928
 0.99999315 0.9999925  0.9999902  0.99998605 0.9999802  0.99997276
 0.99996275 0.9999508  0.9999377  0.9999227  0.99990726 0.9998911
 0.9998761  0.9998622  0.9998502  0.99984074 0.9998348  0.9998332
 0.9998365  0.9998451  0.9998578  0.9998755  0.999897   0.9999198
 0.99994195 0.99996084 0.99997133 0.9999681  0.9999449 ]","[[0.6464673  0.43318334 0.5210598  0.43558022 0.55430627 0.4180269
  0.47175822 0.6643516  0.3674063  0.6475619  0.6443525  0.5271958
  0.38534698 0.7472566  0.31862566 0.64073604 0.6771607  0.6465865 ]
 [5.5671463  3.294565   0.813123   2.255809   4.3201094  1.5438423
  2.5595043  4.828389   3.215808   1.1567799  3.3281593  2.3458154
  3.2147133  5.797344   0.75929624 1.4728608  3.0828364  2.8891563 ]
 [2.7082984  0.1471202  2.859305   0.10140225 1.4028345  1.5754937
  2.1131794  3.316204   0.47602135 3.981495   0.14183046 0.03122507
  0.63783246 6.236746   3.3742049  1.9792519  6.202372   4.3267436 ]]",trotter
570,8,7,True,"[1.         0.9999961  0.9999861  0.9999723  0.9999563  0.99993956
 0.9999232  0.99990815 0.9998948  0.9998836  0.9998747  0.9998684
 0.99986446 0.9998628  0.9998634  0.99986583 0.99987    0.99987555
 0.9998823  0.99988985 0.999898   0.99990654 0.99991524 0.9999238
 0.9999322  0.9999402  0.99994767 0.9999546  0.99996066 0.9999661
 0.99997073 0.9999746  0.99997777 0.99998015 0.9999818  0.9999829
 0.9999834  0.9999833  0.9999829  0.999982   0.99998087 0.99997956
 0.9999781  0.9999766  0.9999751  0.99997365 0.99997234 0.9999712
 0.9999704  0.9999697  0.9999694  0.9999695  0.9999698  0.9999704
 0.99997133 0.9999726  0.99997395 0.9999756  0.9999774  0.99997926
 0.99998105 0.9999828  0.99998426 0.9999855  0.99998635 0.99998677
 0.9999865  0.9999857  0.99998415 0.99998176 0.9999786  0.9999746
 0.9999698  0.9999642  0.99995786 0.999951   0.9999437  0.9999361
 0.99992853 0.9999212  0.99991435 0.9999083  0.99990344 0.9998999
 0.99989814 0.99989825 0.9999005  0.999905   0.9999115  0.99991995
 0.9999299  0.9999407  0.9999513  0.99996036 0.9999662  0.9999666
 0.99995875 0.9999392  0.9999039  0.99984795 0.9997657 ]","[[0.2906356  0.46715805 0.7375052  0.7235684  0.6101424  0.45105842
  0.3102644  0.6050678  0.31905198 0.30087188 0.6779316  0.3893479
  0.61038333 0.40806764 0.44073737 0.4036877  0.61442894 0.45484218]
 [3.2246253  3.1263587  4.045584   0.7052176  3.6588736  2.5688283
  2.6410499  3.9337919  4.17851    5.2656174  0.30770653 2.1344483
  4.499346   3.9895787  2.6226225  5.9085507  2.469315   5.1044483 ]
 [2.840721   0.9067119  3.1849587  0.22325386 2.3752506  1.4313846
  5.0318694  0.05947742 4.2818985  1.0618992  2.9274604  1.2034875
  4.1920586  1.6043159  4.0416603  1.9981356  3.013858   4.257134  ]]",trotter
571,9,7,False,"[1.         0.99999684 0.9999867  0.99997264 0.9999566  0.99993986
 0.99992347 0.9999082  0.9998947  0.9998836  0.9998746  0.9998682
 0.9998642  0.9998627  0.99986356 0.99986595 0.9998702  0.99987584
 0.9998825  0.99989015 0.9998984  0.999907   0.99991566 0.9999241
 0.99993235 0.99994045 0.9999479  0.9999548  0.99996084 0.9999662
 0.9999708  0.99997467 0.99997765 0.9999801  0.9999818  0.9999828
 0.9999832  0.99998325 0.99998254 0.99998206 0.99998057 0.99997914
 0.99997777 0.9999762  0.99997485 0.9999732  0.999972   0.9999706
 0.99996966 0.99996907 0.99996907 0.99996895 0.9999691  0.9999699
 0.9999709  0.99997205 0.99997365 0.99997514 0.99997675 0.99997854
 0.9999801  0.9999819  0.9999834  0.9999846  0.9999852  0.9999856
 0.99998546 0.9999846  0.9999831  0.99998087 0.9999775  0.99997354
 0.999969   0.99996305 0.9999572  0.9999502  0.99994296 0.9999355
 0.99992794 0.9999204  0.9999135  0.99990755 0.9999025  0.999899
 0.99989724 0.9998975  0.9998996  0.9999038  0.99991053 0.9999189
 0.99992883 0.99993974 0.9999506  0.9999598  0.9999656  0.99996614
 0.99995846 0.9999388  0.9999033  0.9998474  0.9997652 ]","[[0.2906356  0.46715805 0.7375052  0.7235684  0.6101424  0.45105842
  0.3102644  0.6050678  0.31905198 0.30087188 0.6779316  0.3893479
  0.61038333 0.40806764 0.44073737 0.4036877  0.61442894 0.45484218]
 [3.2246253  3.1263587  4.045584   0.7052176  3.6588736  2.5688283
  2.6410499  3.9337919  4.17851    5.2656174  0.30770653 2.1344483
  4.499346   3.9895787  2.6226225  5.9085507  2.469315   5.1044483 ]
 [2.840721   0.9067119  3.1849587  0.22325386 2.3752506  1.4313846
  5.0318694  0.05947742 4.2818985  1.0618992  2.9274604  1.2034875
  4.1920586  1.6043159  4.0416603  1.9981356  3.013858   4.257134  ]]",trotter
572,10,7,True,"[1.         0.99999845 0.99999464 0.9999895  0.9999837  0.999978
 0.99997264 0.99996805 0.99996436 0.99996173 0.9999601  0.9999595
 0.9999599  0.9999611  0.999963   0.99996537 0.9999682  0.9999712
 0.99997425 0.9999774  0.9999803  0.99998295 0.9999852  0.9999872
 0.99998873 0.9999898  0.9999906  0.99999094 0.99999094 0.9999907
 0.9999902  0.9999897  0.999989   0.9999883  0.99998766 0.9999872
 0.9999867  0.9999865  0.9999866  0.99998677 0.9999872  0.9999877
 0.9999885  0.99998933 0.9999903  0.99999124 0.9999922  0.99999315
 0.999994   0.99999464 0.9999952  0.99999547 0.99999565 0.9999956
 0.9999953  0.99999493 0.99999434 0.9999937  0.9999929  0.9999921
 0.9999913  0.9999905  0.99998975 0.9999891  0.9999885  0.9999881
 0.9999877  0.9999874  0.9999871  0.9999869  0.99998665 0.9999863
 0.99998575 0.9999851  0.9999842  0.9999831  0.9999817  0.99998003
 0.99997807 0.99997586 0.9999734  0.9999709  0.99996835 0.99996585
 0.9999635  0.99996144 0.99995977 0.99995863 0.99995804 0.99995804
 0.9999586  0.9999596  0.9999608  0.999962   0.9999626  0.9999621
 0.99995965 0.9999541  0.9999442  0.9999285  0.99990493]","[[3.2301289e-01 5.4940343e-01 5.1922601e-01 5.2857447e-01 2.9064357e-01
  6.8294460e-01 2.6291323e-01 4.4485217e-01 4.7251391e-01 3.5766438e-01
  3.1396830e-01 4.2205948e-01 3.0067614e-01 5.1503551e-01 3.5742912e-01
  5.8480334e-01 4.9812192e-01 3.6380661e-01]
 [3.8541207e+00 3.6293390e+00 2.2837729e+00 5.6583123e+00 4.7266493e+00
  3.3083591e+00 2.1967301e+00 4.7356009e+00 1.7286214e+00 3.0676827e+00
  5.6253018e+00 1.9062606e+00 3.2015202e+00 1.2761807e+00 1.0013138e+00
  3.5383588e-01 2.6488628e+00 3.7641599e+00]
 [2.8898150e-01 5.7115755e+00 1.2881316e+00 3.7921040e+00 4.8378663e+00
  1.4525416e+00 3.9404812e+00 2.9712278e-01 2.4238743e-03 3.5087392e+00
  2.7496049e+00 6.0940595e+00 1.4061441e+00 1.5012587e+00 4.1860800e+00
  4.4235339e+00 4.1717629e+00 2.7481875e+00]]",trotter
573,11,7,False,"[1.         0.9999993  0.99999493 0.9999901  0.99998415 0.9999784
 0.9999728  0.99996835 0.9999646  0.9999619  0.99996036 0.99995965
 0.99996006 0.99996144 0.9999634  0.9999657  0.9999684  0.99997145
 0.99997467 0.9999775  0.99998057 0.99998313 0.99998546 0.99998724
 0.9999889  0.9999898  0.9999905  0.9999909  0.99999064 0.99999064
 0.99999    0.9999893  0.9999887  0.999988   0.9999875  0.99998695
 0.9999864  0.99998623 0.9999863  0.9999862  0.9999867  0.9999871
 0.9999879  0.99998873 0.99998975 0.9999909  0.9999918  0.99999267
 0.9999937  0.99999416 0.99999446 0.9999949  0.9999949  0.99999475
 0.9999946  0.99999416 0.9999936  0.9999932  0.9999925  0.9999916
 0.9999907  0.9999898  0.99998903 0.99998826 0.9999878  0.9999874
 0.99998695 0.9999868  0.99998635 0.99998605 0.9999857  0.99998516
 0.9999845  0.999984   0.9999832  0.99998206 0.9999806  0.99997914
 0.999977   0.9999746  0.9999726  0.99997014 0.9999677  0.99996525
 0.9999629  0.9999607  0.99995875 0.9999578  0.99995714 0.9999571
 0.99995744 0.9999585  0.9999598  0.9999609  0.9999617  0.9999611
 0.99995875 0.99995303 0.9999432  0.99992734 0.99990404]","[[3.2301289e-01 5.4940343e-01 5.1922601e-01 5.2857447e-01 2.9064357e-01
  6.8294460e-01 2.6291323e-01 4.4485217e-01 4.7251391e-01 3.5766438e-01
  3.1396830e-01 4.2205948e-01 3.0067614e-01 5.1503551e-01 3.5742912e-01
  5.8480334e-01 4.9812192e-01 3.6380661e-01]
 [3.8541207e+00 3.6293390e+00 2.2837729e+00 5.6583123e+00 4.7266493e+00
  3.3083591e+00 2.1967301e+00 4.7356009e+00 1.7286214e+00 3.0676827e+00
  5.6253018e+00 1.9062606e+00 3.2015202e+00 1.2761807e+00 1.0013138e+00
  3.5383588e-01 2.6488628e+00 3.7641599e+00]
 [2.8898150e-01 5.7115755e+00 1.2881316e+00 3.7921040e+00 4.8378663e+00
  1.4525416e+00 3.9404812e+00 2.9712278e-01 2.4238743e-03 3.5087392e+00
  2.7496049e+00 6.0940595e+00 1.4061441e+00 1.5012587e+00 4.1860800e+00
  4.4235339e+00 4.1717629e+00 2.7481875e+00]]",trotter
